10944940,BBQ치킨완주3공단점,45,전라북도,45710,완주군,4571025326,봉동읍,전라북도 완주군 봉동읍 은하리 205-18,전라북도 완주군 봉동읍 봉동로 326,1,,127.154869564178,35.9496306555483
10983804,자담치킨앤호프카페,50,제주특별자치도,50130,서귀포시,5013011100,토평동,제주특별자치도 서귀포시 토평동 3275-3,제주특별자치도 서귀포시 토평공단로139번길 39,,,126.579066167871,33.2914707543777
10991930,교촌치킨,42,강원도,42170,동해시,4217010100,천곡동,강원도 동해시 천곡동 1044-2,강원도 동해시 한섬로 30,,,129.107168314403,37.5196952907765
11040258,페리카나중곡2점,11,서울특별시,11215,광진구,1121510100,중곡동,서울특별시 광진구 중곡동 199-27,서울특별시 광진구 면목로 184,1,,127.083226866766,37.5695689772023
11047099,땡큐맘치킨,41,경기도,41111,수원시 장안구,4111113300,천천동,경기도 수원시 장안구 천천동 333,경기도 수원시 장안구 화산로 85,,,126.980543434309,37.2912088426301
11049106,이맛치킨,41,경기도,41650,포천시,4165038021,이동면,경기도 포천시 이동면 장암리 483-1,경기도 포천시 이동면 화동로 2134,1,,127.367752773463,38.038132143718
11061070,쥬라기치킨,11,서울특별시,11560,영등포구,1156011300,당산동3가,서울특별시 영등포구 당산동3가 270,서울특별시 영등포구 당산로 122,,,126.897122209924,37.5252227744798
11128733,네네치킨,48,경상남도,48125,창원시 마산합포구,4812510400,남성동,경상남도 창원시 마산합포구 남성동 124-3,경상남도 창원시 마산합포구 남성로 130,,,128.576119165565,35.2050000072448
11157227,티바두마리치킨,48,경상남도,48890,합천군,4889025021,합천읍,경상남도 합천군 합천읍 합천리 616-3,경상남도 합천군 합천읍 동서로 67,,,128.159729667957,35.5672704560626
11232463,교촌치킨,29,광주광역시,29140,서구,2914012000,치평동,광주광역시 서구 치평동 1181-2,광주광역시 서구 상무중앙로 57,,,126.847871182497,35.1521157817819
11253800,지코바양념치킨,44,충청남도,44133,천안시 서북구,4413310700,쌍용동,충청남도 천안시 서북구 쌍용동 541-17,충청남도 천안시 서북구 다가말3길 20,,,127.132858731483,36.7978195302716
11278610,페리카나치킨,41,경기도,41190,부천시,4119010900,상동,경기도 부천시 상동 393,경기도 부천시 부흥로 100,,,126.753376689454,37.4966718383312
11287532,자연담은치킨,11,서울특별시,11410,서대문구,1141011600,창천동,서울특별시 서대문구 창천동 52-51,서울특별시 서대문구 연세로7길 14,1,,126.936041256494,37.5577740431597
11301000,굽네치킨,41,경기도,41271,안산시 상록구,4127110800,성포동,경기도 안산시 상록구 성포동 592-2,경기도 안산시 상록구 성포로 31,,,126.844979594507,37.3259162171011
11306589,교촌치킨,29,광주광역시,29170,북구,2917012700,일곡동,광주광역시 북구 일곡동 850-3,광주광역시 북구 설죽로 565,1,,126.897552332873,35.2100322705306
11376111,교촌치킨,41,경기도,41360,남양주시,4136011100,별내동,경기도 남양주시 별내동 1078-3,경기도 남양주시 별내5로5번길 47,1,,127.114661391486,37.6528220838071
11378644,BBQ치킨,41,경기도,41173,안양시 동안구,4117310300,평촌동,경기도 안양시 동안구 평촌동 897-5,경기도 안양시 동안구 부림로 80,,,126.967180495901,37.3907968477608
11382583,노랑통닭,41,경기도,41285,고양시 일산동구,4128511100,설문동,경기도 고양시 일산동구 설문동 107,경기도 고양시 일산동구 지영로147번길 82,,,126.822432187009,37.7169688007523
11427664,꿀닭,45,전라북도,45140,익산시,4514012200,영등동,전라북도 익산시 영등동 772,전라북도 익산시 무왕로16길 29,2,,126.977861629123,35.955662307167
11434268,에디슨DHA치킨,42,강원도,42130,원주시,4213011000,단계동,강원도 원주시 단계동 790-6,강원도 원주시 단구로 36,2,,127.936780015748,37.3451255980954
11447247,BBQ치킨,47,경상북도,47150,김천시,4715010800,신음동,경상북도 김천시 신음동 1273,경상북도 김천시 시청6길 27,,,128.113571629368,36.1417281686996
11448883,꿀닭,26,부산광역시,26320,북구,2632010200,화명동,부산광역시 북구 화명동 1150,부산광역시 북구 금곡대로 228,5,,129.014102405939,35.2291116551421
